URL,Endereço,Tipo/Área,Características,Preço,Metragem,Quartos,Creci
https://www.dfimoveis.com.br/imovel/apartamento-3-quartos-venda-asa-sul-brasilia-df-sqs-216-bloco-h-1218876,"SQS 216 Bloco H, ASA SUL, BRASILIA",,BLOCO REFORMADO VAZADO - VISTA LIVRE - ORIGINAL,R$ 2.200.000,167 m²,3 Quartos,14256
https://www.dfimoveis.com.br/imovel/apartamento-2-quartos-venda-asa-sul-brasilia-df-sqs-415-bloco-q-1164284,"SQS 415 Bloco Q, ASA SUL, BRASILIA",,"APARTAMENTO COM REFORMA PRIMOROSA, 3º ANDAR ESCADA. APARTAMENTO REFORMADO E VAZADO, MOBILIDADO",R$ 650.000,44 m²,2 Quartos,10846
https://www.dfimoveis.com.br/imovel/apartamento-1-quarto-venda-asa-sul-brasilia-df-sqs-404-bloco-o-1197767,"SQS 404 Bloco O, ASA SUL, BRASILIA",,", VIA ÔMEGA SQS 404 | APARTAMENTO DUPLEX, FUNCIONAL A VENDA NA ASA SUL COM 52M².",R$ 805.000,52 m²,1 Quarto,3277
https://www.dfimoveis.com.br/imovel/apartamento-3-quartos-venda-asa-sul-brasilia-df-sqs-216-1191102,"SQS 216, ASA SUL, BRASILIA",,VISTA LIVRE / 99619-2488,R$ 2.499.000,162 m²,3 Quartos,12180
https://www.dfimoveis.com.br/imovel/apartamento-4-quartos-venda-asa-sul-brasilia-df-sqs-313-1225054,"SQS 313, ASA SUL, BRASILIA",,SQS 313 - APARTAMENTO 4 QUARTOS,R$ 3.100.000,213 m²,4 Quartos,27235
https://www.dfimoveis.com.br/imovel/apartamento-2-quartos-venda-asa-sul-brasilia-df-sqs-312-1230614,"SQS 312, ASA SUL, BRASILIA",,"APARTAMENTO 2 QUARTOS PARA VENDA ASA SUL, BRASÍLIA",R$ 870.000,60 m²,2 Quartos,CJ4232
https://www.dfimoveis.com.br/imovel/apartamento-2-quartos-venda-asa-sul-brasilia-df-sqs-116-355712,"SQS 116, ASA SUL, BRASILIA",,O EIXINHO À VISTA. NÃO À ESCUTA.,R$ 950.000,66 m²,2 Quartos,22784
https://www.dfimoveis.com.br/imovel/apartamento-1-quarto-venda-asa-sul-brasilia-df-sces-trecho-4-1143055,"SCES Trecho 4, ASA SUL, BRASILIA",,,R$ 1.126.140,43 m²,1 Quarto,11091
https://www.dfimoveis.com.br/imovel/apartamento-1-quarto-venda-asa-sul-brasilia-df-sqs-103-bloco-d-1239505,"SQS 103 Bloco D, ASA SUL, BRASILIA",,OPORTUNIDADE - APARTAMENTO 1 QUARTO - ASA SUL,R$ 625.000,36 m²,1 Quarto,24387
https://www.dfimoveis.com.br/imovel/apartamento-3-quartos-venda-asa-sul-brasilia-df-sqs-204-1144728,"SQS 204, ASA SUL, BRASILIA",,,R$ 2.050.000,123 m²,3 Quartos,16469
https://www.dfimoveis.com.br/imovel/apartamento-3-quartos-venda-asa-sul-brasilia-df-sqs-216-1216946,"SQS 216, ASA SUL, BRASILIA",,SQS 216 3 QUARTOS 1 SUÍTE,R$ 2.200.000,164 m²,3 Quartos,7626
https://www.dfimoveis.com.br/imovel/apartamento-2-quartos-venda-asa-sul-brasilia-df-sqs-315-1188470,"SQS 315, ASA SUL, BRASILIA",,VAZADO OPORTUNIDADE,R$ 1.290.000,94 m²,2 Quartos,26426
https://www.dfimoveis.com.br/imovel/apartamento-4-quartos-venda-asa-sul-brasilia-df-sqs-208-bloco-e-1219686,"SQS 208 Bloco E, ASA SUL, BRASILIA",,"RARIDADE, AR COND, REFORMADO, VAGA, ELEVADO, ANDAR ALTO",R$ 2.650.000,199 m²,4 Quartos,32834
https://www.dfimoveis.com.br/imovel/apartamento-2-quartos-venda-asa-sul-brasilia-df-sqs-410-1225083,"SQS 410, ASA SUL, BRASILIA",,"PRIMEIRO ANDAR, VAZADO, ÓTIMA LOCALIZAÇÃO!",R$ 550.000,54 m²,2 Quartos,19146
https://www.dfimoveis.com.br/imovel/apartamento-1-quarto-venda-asa-sul-brasilia-df-seps-713-913-1232647,"SEPS 713/913, ASA SUL, BRASILIA",,SEPS 713/913 GOLDEN PLACE - KIT COM VAGA DE GARAGEM COBERTA,R$ 370.000,27 m²,1 Quarto,10075
https://www.dfimoveis.com.br/imovel/apartamento-3-quartos-venda-asa-sul-brasilia-df-sqs-108-bloco-k-1185416,"SQS 108 Bloco K, ASA SUL, BRASILIA",,REFORMA PLANEJADA,R$ 1.890.000,178 m²,3 Quartos,20396
https://www.dfimoveis.com.br/imovel/kitnet-1-quarto-venda-asa-sul-brasilia-df-sgas-910-1184801,"SGAS 910, ASA SUL, BRASILIA",,,R$ 390.000,28 m²,1 Quarto,28326
https://www.dfimoveis.com.br/imovel/apartamento-3-quartos-venda-asa-sul-brasilia-df-sqs-411-1007981,"SQS 411, ASA SUL, BRASILIA",,REFORMADO + ELEVADOR + VAZADO+GARAGEM,R$ 1.350.000,100 m²,3 Quartos,24675
https://www.dfimoveis.com.br/imovel/apartamento-2-quartos-venda-asa-sul-brasilia-df-sqs-106-bloco-b-1215249,"SQS 106 Bloco B, ASA SUL, BRASILIA",,", BLOCO B APARTAMENTO 2 QUARTOS (1 SUÍTE), REFORMADO E NASCENTE À VENDA NA SQS 106, ASA SUL-DF",R$ 2.100.000,151 m²,2 Quartos,20346-J-DF
https://www.dfimoveis.com.br/imovel/apartamento-4-quartos-venda-asa-sul-brasilia-df-sqs-305-bloco-k-1209191,"SQS 305 Bloco K, ASA SUL, BRASILIA",,,R$ 1.930.000,169 m²,4 Quartos,26049
https://www.dfimoveis.com.br/imovel/apartamento-3-quartos-venda-asa-sul-brasilia-df-sqs-304-bloco-f-1212676,"SQS 304 Bloco F, ASA SUL, BRASILIA",,,R$ 1.590.000,148 m²,3 Quartos,31958
https://www.dfimoveis.com.br/imovel/apartamento-2-quartos-venda-asa-sul-brasilia-df-sqs-415-bloco-q-1228097,"SQS 415 Bloco Q, ASA SUL, BRASILIA",,REFORMADO,R$ 610.000,44 m²,2 Quartos,11131
https://www.dfimoveis.com.br/imovel/apartamento-2-quartos-venda-asa-sul-brasilia-df-sqs-310-bloco-c-1222943,"SQS 310 Bloco C, ASA SUL, BRASILIA",,,R$ 998.000,74 m²,2 Quartos,26606
https://www.dfimoveis.com.br/imovel/apartamento-2-quartos-venda-asa-sul-brasilia-df-crs-515-1002829,"CRS 515, ASA SUL, BRASILIA",,", ED LOS ANGELES",R$ 269.000,38 m²,2 Quartos,13579
https://www.dfimoveis.com.br/imovel/apartamento-1-quarto-venda-asa-sul-brasilia-df-shs-quadra-2-1155403,"SHS Quadra 2, ASA SUL, BRASILIA",,SHS QD 2 - 11º ANDAR - MOBILIADO - 45M² - ASA SUL/DF,R$ 475.000,45 m²,1 Quarto,27544
https://www.dfimoveis.com.br/imovel/apartamento-3-quartos-venda-asa-sul-brasilia-df-sqs-104-bloco-d-1204629,"SQS 104 Bloco D, ASA SUL, BRASILIA",,,R$ 1.660.000,156 m²,3 Quartos,22309
https://www.dfimoveis.com.br/imovel/apartamento-3-quartos-venda-asa-sul-brasilia-df-sqs-102-bloco-j-1222975,"SQS 102 Bloco J, ASA SUL, BRASILIA",,,R$ 1.700.000,120 m²,3 Quartos,30375
https://www.dfimoveis.com.br/imovel/apartamento-4-quartos-venda-asa-sul-brasilia-df-sqs-309-bloco-k-956396,"SQS 309 Bloco K, ASA SUL, BRASILIA",,6º ANDAR DE CANTO,R$ 3.790.000,195 m²,4 Quartos,28782
https://www.dfimoveis.com.br/imovel/apartamento-3-quartos-venda-asa-sul-brasilia-df-sqs-304-1223008,"SQS 304, ASA SUL, BRASILIA",,"LINDA REFORMA, VAZADO, ANDAR ALTO E SEMIMOBILIADO",R$ 2.200.000,178 m²,3 Quartos,18710
https://www.dfimoveis.com.br/imovel/apartamento-3-quartos-venda-asa-sul-brasilia-df-sqs-204-1234168,"SQS 204, ASA SUL, BRASILIA",,,R$ 1.280.000,84 m²,3 Quartos,6983
https://www.dfimoveis.com.br/imovel/apartamento-3-quartos-venda-asa-sul-brasilia-df-sqs-304-1196907,"SQS 304, ASA SUL, BRASILIA",,"SQS 304 - VAZADO, NASCENTE, MEIO DE QUADRA, 4º ANDAR, 03 QUARTOS GRANDES, SALÃO , COZINHA, DCE",R$ 1.650.000,137 m²,3 Quartos,4789
https://www.dfimoveis.com.br/imovel/apartamento-2-quartos-venda-asa-sul-brasilia-df-sqs-311-1239762,"SQS 311, ASA SUL, BRASILIA",,"SQS 311 - EXCLUSIVO! 2 QUARTOS, DCE, CANTO, E ANDAR ALTO!",R$ 1.080.000,85 m²,2 Quartos,11476
https://www.dfimoveis.com.br/imovel/apartamento-2-quartos-venda-asa-sul-brasilia-df-crs-514-bloco-c-328630,"CRS 514 Bloco C, ASA SUL, BRASILIA",,514 SUL | EDIFÍCIO ANNYA,R$ 480.000,43 m²,2 Quartos,13036
https://www.dfimoveis.com.br/imovel/apartamento-4-quartos-venda-asa-sul-brasilia-df-sqs-309-826987,"SQS 309, ASA SUL, BRASILIA",,"ASA SUL, SQS 309, APARTAMENTO VAZADO, 4 QUARTOS (1 SUÍTES). AC. FINANCIAMENTO!",R$ 3.200.000,211 m²,4 Quartos,23764
https://www.dfimoveis.com.br/imovel/apartamento-2-quartos-venda-asa-sul-brasilia-df-sqs-205-bloco-i-1226942,"SQS 205 Bloco I, ASA SUL, BRASILIA",,,R$ 750.000,64 m²,2 Quartos,9422
https://www.dfimoveis.com.br/imovel/apartamento-1-quarto-venda-asa-sul-brasilia-df-sces-trecho-4-1235542,"SCES Trecho 4, ASA SUL, BRASILIA",,", BRISAS DO LAGO IMOBILIÁRIA ASA SUL -APARTAMENTO ASA SUL BRISAS DO LAGO À VENDA",R$ 850.000,41 m²,1 Quarto,21418
https://www.dfimoveis.com.br/imovel/apartamento-1-quarto-venda-asa-sul-brasilia-df-sces-trecho-4-1197595,"SCES Trecho 4, ASA SUL, BRASILIA",,,R$ 1.150.000,48 m²,1 Quarto,16964
https://www.dfimoveis.com.br/imovel/apartamento-2-quartos-venda-asa-sul-brasilia-df-sqs-413-bloco-o-1217130,"SQS 413 Bloco O, ASA SUL, BRASILIA",,"PRÓXIMOS À HOSPITAIS (HOME) COLÉGIOS (ELEVA, MARISTÃO, COR JESU), RESTAURANTES E MERCADO (BIG BOX)",R$ 525.000,49 m²,2 Quartos,25241
https://www.dfimoveis.com.br/imovel/apartamento-4-quartos-venda-asa-sul-brasilia-df-sqs-313-bloco-h-1196819,"SQS 313 Bloco H, ASA SUL, BRASILIA",,,R$ 3.190.000,210 m²,4 Quartos,9508
https://www.dfimoveis.com.br/imovel/apartamento-2-quartos-venda-asa-sul-brasilia-df-sqs-411-bloco-c-1235481,"SQS 411 Bloco C, ASA SUL, BRASILIA",,"EXCELENTE APARTAMENTO 2 QUARTO ASA SUL, ARMÁRIOS, VAZADO, REFORMADO, SEGUNDO ANDAR",R$ 650.000,56 m²,2 Quartos,CJ24892
https://www.dfimoveis.com.br/imovel/apartamento-1-quarto-venda-asa-sul-brasilia-df-sces-trecho-4-1167075,"SCES Trecho 4, ASA SUL, BRASILIA",,BRISAS DO LAGO - 1 QUARTO REFORMADO NO SETOR DE CLUBES SUL,R$ 800.000,40 m²,1 Quarto,17954
https://www.dfimoveis.com.br/imovel/apartamento-3-quartos-venda-asa-sul-brasilia-df-sces-trecho-4-1077387,"SCES Trecho 4, ASA SUL, BRASILIA",,"EMPREENDIMENTO ORLA - SCES TRECHO 4, LOTE 4/4",R$ 4.400.000,119 m²,3 Quartos,18220
https://www.dfimoveis.com.br/imovel/apartamento-1-quarto-venda-asa-sul-brasilia-df-sces-trecho-4-1172686,"SCES Trecho 4, ASA SUL, BRASILIA",,"LOTE 04, VENDA DE ÁGIO DE UM EXCELENTE APARTAMENTO DE 1 QUARTO NA ORLA",R$ 795.000,66 m²,1 Quarto,4846
https://www.dfimoveis.com.br/imovel/apartamento-3-quartos-venda-asa-sul-brasilia-df-sqs-406-bloco-h-1217888,"SQS 406 Bloco H, ASA SUL, BRASILIA",,,R$ 740.000,77 m²,3 Quartos,4378
https://www.dfimoveis.com.br/imovel/apartamento-1-quarto-venda-asa-sul-brasilia-df-sqs-409-1236603,"SQS 409, ASA SUL, BRASILIA",,,R$ 380.000,34 m²,1 Quarto,25621
https://www.dfimoveis.com.br/imovel/apartamento-2-quartos-venda-asa-sul-brasilia-df-sqs-415-bloco-q-1056030,"SQS 415 Bloco Q, ASA SUL, BRASILIA",,"APARTAMENTO COM 2 DORMITÓRIOS À VENDA, 55 M² POR R$ 700.000,00 - ASA SUL - BRASÍLIA/DF",R$ 700.000,55 m²,2 Quartos,6988
https://www.dfimoveis.com.br/imovel/apartamento-4-quartos-venda-asa-sul-brasilia-df-shigs-713-bloco-n-1-1097310,"SHIGS 713 Bloco N 1, ASA SUL, BRASILIA",,,R$ 2.800.000,493 m²,4 Quartos,31958
https://www.dfimoveis.com.br/imovel/apartamento-3-quartos-venda-asa-sul-brasilia-df-sqs-208-905843,"SQS 208, ASA SUL, BRASILIA",,OPORTUNIDADE,R$ 1.250.000,110 m²,3 Quartos,6983
https://www.dfimoveis.com.br/imovel/apartamento-4-quartos-venda-asa-sul-brasilia-df-sqs-313-bloco-h-739712,"SQS 313 Bloco H, ASA SUL, BRASILIA",,VAZADO,R$ 3.250.000,237 m²,4 Quartos,18523
https://www.dfimoveis.com.br/imovel/apartamento-3-quartos-venda-asa-sul-brasilia-df-shigs-714-862658,"SHIGS 714, ASA SUL, BRASILIA",,"ASA SUL, SHIG 714, APARTAMENTO COM 124,78M², 3 QUARTOS (1 SUÍTE MASTER C/ CLOSET)",R$ 1.170.000,125 m²,3 Quartos,23764
https://www.dfimoveis.com.br/imovel/apartamento-3-quartos-venda-asa-sul-brasilia-df-sqs-416-bloco-l-1217781,"SQS 416 Bloco L, ASA SUL, BRASILIA",,"3º ANDAR , SEM ELEVADOR NASCENTE , VISTA LIVRE",R$ 760.000,77 m²,3 Quartos,14545
https://www.dfimoveis.com.br/imovel/apartamento-1-quarto-venda-asa-sul-brasilia-df-shs-quadra-2-1204030,"SHS Quadra 2, ASA SUL, BRASILIA",,,R$ 420.000,45 m²,1 Quarto,22309
https://www.dfimoveis.com.br/imovel/apartamento-3-quartos-venda-asa-sul-brasilia-df-sqs-312-bloco-g-1239656,"SQS 312 Bloco G, ASA SUL, BRASILIA",,OTIMA LOCALIZAÇÃO UMA DAS MELHORES QUADRAS DA ASA SUL,R$ 1.200.000,96 m²,3 Quartos,5179
https://www.dfimoveis.com.br/imovel/apartamento-3-quartos-venda-asa-sul-brasilia-df-sqs-405-1229400,"SQS 405, ASA SUL, BRASILIA",,APARTAMENTO 3 QTS COM ELEVADOR E VAGA,R$ 980.000,68 m²,3 Quartos,21418
https://www.dfimoveis.com.br/imovel/apartamento-3-quartos-venda-asa-sul-brasilia-df-sqs-408-957579,"SQS 408, ASA SUL, BRASILIA",,"NASCENTE, CANTO, SEGUNDO ANDAR, DESOCUPADO!",R$ 990.000,112 m²,3 Quartos,13880
https://www.dfimoveis.com.br/imovel/apartamento-2-quartos-venda-asa-sul-brasilia-df-sqs-408-bloco-c-1237126,"SQS 408 Bloco C, ASA SUL, BRASILIA",,,R$ 680.000,60 m²,2 Quartos,30375
https://www.dfimoveis.com.br/imovel/apartamento-2-quartos-venda-asa-sul-brasilia-df-sqs-415-1178900,"SQS 415, ASA SUL, BRASILIA",,"APARTAMENTO EM ASA SUL, BRASÍLIA/DF",R$ 560.000,54 m²,2 Quartos,10795
https://www.dfimoveis.com.br/imovel/apartamento-3-quartos-venda-asa-sul-brasilia-df-sqs-403-bloco-o-1127756,"SQS 403 Bloco O, ASA SUL, BRASILIA",,,R$ 820.000,85 m²,3 Quartos,22325
https://www.dfimoveis.com.br/imovel/apartamento-4-quartos-venda-asa-sul-brasilia-df-sqs-302-bloco-b-1133756,"SQS 302 Bloco B, ASA SUL, BRASILIA",,,R$ 2.300.000,200 m²,4 Quartos,14164
https://www.dfimoveis.com.br/imovel/apartamento-3-quartos-venda-asa-sul-brasilia-df-sqs-304-1233754,"SQS 304, ASA SUL, BRASILIA",,APARTAMENTO DESOCUPADO,R$ 1.340.000,84 m²,3 Quartos,6983
https://www.dfimoveis.com.br/imovel/apartamento-4-quartos-venda-asa-sul-brasilia-df-sqs-208-bloco-e-1218184,"SQS 208 Bloco E, ASA SUL, BRASILIA",,APARTAMENTO VAZADO NASCENTE E VISTA LIVRE !! ÚLTIMO ANDAR. ÁGUA QUENTE COM BOILER.,R$ 2.650.000,196 m²,4 Quartos,26356
https://www.dfimoveis.com.br/imovel/apartamento-3-quartos-venda-asa-sul-brasilia-df-sqs-113-bloco-k-1219572,"SQS 113 Bloco K, ASA SUL, BRASILIA",,ANDAR ALTO CANTO NASCENTE VAZADO VISTA LIVRE,R$ 2.100.000,154 m²,3 Quartos,24486
https://www.dfimoveis.com.br/imovel/apartamento-4-quartos-venda-asa-sul-brasilia-df-sqs-105-bloco-a-1181568,"SQS 105 Bloco A, ASA SUL, BRASILIA",,"- UM CLÁSSICO DA ASA SUL, PERFEITO PARA VIVER BEM. TRADIÇÃO, CHARME E LOCALIZAÇÃO RARA.",R$ 2.350.000,165 m²,4 Quartos,4036
https://www.dfimoveis.com.br/imovel/apartamento-1-quarto-venda-asa-sul-brasilia-df-sces-trecho-4-851845,"SCES Trecho 4, ASA SUL, BRASILIA",,", BRISAS DO LAGO BRISAS DO LAGO - 1 QUARTO - 1 VAGA - REFORMADO E MOBILIADO",R$ 900.000,48 m²,1 Quarto,9451
https://www.dfimoveis.com.br/imovel/apartamento-2-quartos-venda-asa-sul-brasilia-df-sqs-103-bloco-k-1224591,"SQS 103 Bloco K, ASA SUL, BRASILIA",,SQS 103 - 2 QUARTOS - 3 ANDAR - ACEITA FINANCIAMENTO E FGTS,R$ 950.000,74 m²,2 Quartos,22384
https://www.dfimoveis.com.br/imovel/apartamento-3-quartos-venda-asa-sul-brasilia-df-sqs-106-1187201,"SQS 106, ASA SUL, BRASILIA",,OPORTUNIDADE DE VALORIZAÇÃO EXCELENTE OPORTUNIDADE DE VALORIZAÇÃO - APTO ORIGINAL EM QUADRA NOBRE,R$ 1.480.000,136 m²,3 Quartos,27235
https://www.dfimoveis.com.br/imovel/apartamento-2-quartos-venda-asa-sul-brasilia-df-sqs-409-bloco-s-547454,"SQS 409 Bloco S, ASA SUL, BRASILIA",,"ASA SUL EXCELENTE QUADRA COMERCIAL, ÁREA VERDE, BEM VENTILADO, QUARTO SUÍTE NO SUBSOLO",R$ 650.000,54 m²,2 Quartos,18473
https://www.dfimoveis.com.br/imovel/apartamento-3-quartos-venda-asa-sul-brasilia-df-sqs-304-bloco-f-1230096,"SQS 304 Bloco F, ASA SUL, BRASILIA",,"APARTAMENTO COM 3 DORMITÓRIOS À VENDA, 148 M² POR R$ 1.650.000,00 - ASA SUL - BRASÍLIA/DF",R$ 1.650.000,148 m²,3 Quartos,6988
https://www.dfimoveis.com.br/imovel/apartamento-1-quarto-venda-asa-sul-brasilia-df-crs-515-bloco-b-796794,"CRS 515 Bloco B, ASA SUL, BRASILIA",,CENTRO,R$ 335.000,36 m²,1 Quarto,9397
https://www.dfimoveis.com.br/imovel/apartamento-4-quartos-venda-asa-sul-brasilia-df-sqs-308-1179097,"SQS 308, ASA SUL, BRASILIA",,,R$ 2.190.000,157 m²,4 Quartos,9422
https://www.dfimoveis.com.br/imovel/apartamento-3-quartos-venda-asa-sul-brasilia-df-sqs-314-1225133,"SQS 314, ASA SUL, BRASILIA",,MARAVILHOSO DE LUXO / 99972 6002,R$ 2.800.000,158 m²,3 Quartos,12180
https://www.dfimoveis.com.br/imovel/apartamento-2-quartos-venda-asa-sul-brasilia-df-crs-514-bloco-c-1202546,"CRS 514 Bloco C, ASA SUL, BRASILIA",,,R$ 410.000,45 m²,2 Quartos,20892
https://www.dfimoveis.com.br/imovel/apartamento-2-quartos-venda-asa-sul-brasilia-df-sqs-413-968449,"SQS 413, ASA SUL, BRASILIA",,EXCELENTE OPORTUNIDADE NO CORAÇÃO DA ASA SUL!,R$ 550.000,50 m²,2 Quartos,17203J
https://www.dfimoveis.com.br/imovel/apartamento-2-quartos-venda-asa-sul-brasilia-df-sqs-415-897356,"SQS 415, ASA SUL, BRASILIA",,,R$ 599.000,50 m²,2 Quartos,31958
https://www.dfimoveis.com.br/imovel/apartamento-4-quartos-venda-asa-sul-brasilia-df-sqs-316-1179931,"SQS 316, ASA SUL, BRASILIA",,,R$ 4.500.000,247 m²,4 Quartos,25040
https://www.dfimoveis.com.br/imovel/apartamento-1-quarto-venda-asa-sul-brasilia-df-shs-quadra-02-bloco-j-987451,"SHS Quadra 02 Bloco J, ASA SUL, BRASILIA",,SHS 02 LINDO APARTAMENTO - FLAT NO BONAPARTE - DIVIDIDO COM VARANDA - ANDAR ALTO - NASCENTE - VISTA,R$ 449.000,50 m²,1 Quarto,24825
https://www.dfimoveis.com.br/imovel/apartamento-3-quartos-venda-asa-sul-brasilia-df-sqs-103-1136225,"SQS 103, ASA SUL, BRASILIA",,APARTAMENTO 3QTS/1SUITE/1VG ROTATIVA COBERTA,R$ 1.890.000,143 m²,3 Quartos,23764
https://www.dfimoveis.com.br/imovel/apartamento-3-quartos-venda-asa-sul-brasilia-df-sqs-103-bloco-c-1107296,"SQS 103 Bloco C, ASA SUL, BRASILIA",,,R$ 1.890.000,143 m²,3 Quartos,7374
https://www.dfimoveis.com.br/imovel/apartamento-1-quarto-venda-asa-sul-brasilia-df-sces-trecho-4-1119104,"SCES Trecho 4, ASA SUL, BRASILIA",,"APARTAMENTO COM 1 DORMITÓRIO À VENDA, 58 M² POR R$ 1.276.000,00 - ASA SUL - BRASÍLIA/DF",R$ 1.276.000,58 m²,1 Quarto,13413
https://www.dfimoveis.com.br/imovel/apartamento-1-quarto-venda-asa-sul-brasilia-df-sces-trecho-4-852901,"SCES Trecho 4, ASA SUL, BRASILIA",,", BRISAS DO LAGO BRISAS DO LAGO - 1 QUARTO - 1 VAGA - REFORMADO",R$ 850.000,48 m²,1 Quarto,9451
https://www.dfimoveis.com.br/imovel/apartamento-3-quartos-venda-asa-sul-brasilia-df-sqs-207-1047701,"SQS 207, ASA SUL, BRASILIA",,,R$ 2.700.000,178 m²,3 Quartos,5377
https://www.dfimoveis.com.br/imovel/apartamento-3-quartos-venda-asa-sul-brasilia-df-sqs-305-bloco-h-1195775,"SQS 305 Bloco H, ASA SUL, BRASILIA",,LINDO APARTAMENTO COM SUÍTE E D.C.E,R$ 1.750.000,133 m²,3 Quartos,17203J
https://www.dfimoveis.com.br/imovel/apartamento-3-quartos-venda-asa-sul-brasilia-df-sqs-402-bloco-o-1169563,"SQS 402 Bloco O, ASA SUL, BRASILIA",,"VENDE-SE APARTAMENTO ORIGINAL | 103,74M² | VISTA LIVRE | ASA SUL",R$ 999.000,103 m²,3 Quartos,25347
https://www.dfimoveis.com.br/imovel/apartamento-3-quartos-venda-asa-sul-brasilia-df-sqs-206-bloco-d-1225618,"SQS 206 Bloco D, ASA SUL, BRASILIA",,ÓTIMA LOCALIZAÇÃO,R$ 1.590.000,125 m²,3 Quartos,9785
https://www.dfimoveis.com.br/imovel/apartamento-3-quartos-venda-asa-sul-brasilia-df-sqs-407-bloco-f-1209781,"SQS 407 Bloco F, ASA SUL, BRASILIA",,3 QUARTOS| SUÍTE| 1º ANDAR| VAZADO,R$ 930.000,76 m²,3 Quartos,25325
https://www.dfimoveis.com.br/imovel/apartamento-3-quartos-venda-asa-sul-brasilia-df-sqs-108-bloco-k-1142233,"SQS 108 Bloco K, ASA SUL, BRASILIA",,,R$ 2.600.000,141 m²,3 Quartos,20396
https://www.dfimoveis.com.br/imovel/apartamento-1-quarto-venda-asa-sul-brasilia-df-sces-trecho-4-1044410,"SCES Trecho 4, ASA SUL, BRASILIA",,ACEITA PROPOSTA,R$ 980.000,48 m²,1 Quarto,31451
https://www.dfimoveis.com.br/imovel/apartamento-1-quarto-venda-asa-sul-brasilia-df-sqs-404-bloco-o-1200846,"SQS 404 Bloco O, ASA SUL, BRASILIA",,COBERTURA DUPLEX 1 QUARTO ASA SUL SUÍTE 3 VAGAS DE GARAGEM VISTA LIVRE REFORMADA,R$ 1.400.000,98 m²,1 Quarto,31.031
https://www.dfimoveis.com.br/imovel/apartamento-3-quartos-venda-asa-sul-brasilia-df-shigs-714-bloco-q-1190554,"SHIGS 714 Bloco Q, ASA SUL, BRASILIA",,,R$ 1.170.000,124 m²,3 Quartos,6613
https://www.dfimoveis.com.br/imovel/apartamento-3-quartos-venda-asa-sul-brasilia-df-sqs-207-bloco-d-1208988,"SQS 207 Bloco D, ASA SUL, BRASILIA",,BLOCO SUPER REFORMADO EM ÁREA NOBRE,R$ 2.400.000,164 m²,3 Quartos,24549
https://www.dfimoveis.com.br/imovel/apartamento-4-quartos-venda-asa-sul-brasilia-df-sqs-104-1203329,"SQS 104, ASA SUL, BRASILIA",,"SQS 104, REVERTIDO PARA 03 QTS/01ST - ASA SUL, 156M²",R$ 1.660.000,156 m²,4 Quartos,25605J
https://www.dfimoveis.com.br/imovel/apartamento-2-quartos-venda-asa-sul-brasilia-df-eqs-414-415-1239810,"EQS 414/415, ASA SUL, BRASILIA",,"4 QUARTOS, 2 SUÍTES, PORTARIA 24H, SUL, ÁGUAS CLARAS",R$ 799.000,103 m²,2 Quartos,26614
https://www.dfimoveis.com.br/imovel/apartamento-2-quartos-venda-asa-sul-brasilia-df-sces-trecho-4-580368,"SCES Trecho 4, ASA SUL, BRASILIA",,OPORTUNIDADE DE JUNÇÃO SALA COM SALA.,R$ 1.600.000,96 m²,2 Quartos,22983
https://www.dfimoveis.com.br/imovel/apartamento-3-quartos-venda-asa-sul-brasilia-df-sqs-416-bloco-q-1184057,"SQS 416 Bloco Q, ASA SUL, BRASILIA",,,R$ 1.200.000,90 m²,3 Quartos,3506
https://www.dfimoveis.com.br/imovel/apartamento-4-quartos-venda-asa-sul-brasilia-df-sqs-303-bloco-f-1176984,"SQS 303 Bloco F, ASA SUL, BRASILIA",,"SQS 303 - APARTAMENTO COM 4 QUARTOS, SENDO 1 SUÍTE - ASA SUL - DF",R$ 1.999.000,170 m²,4 Quartos,3545
https://www.dfimoveis.com.br/imovel/apartamento-2-quartos-venda-asa-sul-brasilia-df-sqs-106-1229392,"SQS 106, ASA SUL, BRASILIA",,APARTAMENTO DE 2 QUARTOS COM CONFORTO E VISTA LIVRE ASA SUL ACEITA FINANCIAMENTO,R$ 1.170.000,95 m²,2 Quartos,23764
https://www.dfimoveis.com.br/imovel/apartamento-1-quarto-venda-asa-sul-brasilia-df-sces-trecho-4-1225098,"SCES Trecho 4, ASA SUL, BRASILIA",,"FLAT LAKE VIEW RESORT - FRONTAL LAGO, VARANDA, 52M2",R$ 1.350.000,52 m²,1 Quarto,32834
https://www.dfimoveis.com.br/imovel/apartamento-2-quartos-venda-asa-sul-brasilia-df-crs-514-1130708,"CRS 514, ASA SUL, BRASILIA",,CRS 514 - APARTAMENTO 02 QUARTOS COM ELEVADOR MOBILIADO,R$ 530.000,43 m²,2 Quartos,10075
https://www.dfimoveis.com.br/imovel/apartamento-3-quartos-venda-asa-sul-brasilia-df-sqs-403-1127705,"SQS 403, ASA SUL, BRASILIA",,"403 SUL! NASCENTE, VAZADO E VISTA LIVRE! 99971-5005",R$ 810.000,83 m²,3 Quartos,4883
https://www.dfimoveis.com.br/imovel/apartamento-2-quartos-venda-asa-sul-brasilia-df-sqs-415-1183059,"SQS 415, ASA SUL, BRASILIA",,APARTAMENTO VAZADO À VENDA NA SQS 415 – ASA SUL - ACEITA FINANCIAMENTO E FGTS,R$ 510.000,48 m²,2 Quartos,9451
